Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,ALL,AMGN,AMT,AMZN,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2018-01-17,692652620569.5078,181721874944.0,102180700021.39014,100359489622.86719,88996975959.77783,44438436777.95947,26944959081.51245,100293177770.96338,63437771973.359375,673205368188.375,75059909426.02588,203176342825.6289,247043648512.0,49171752416.68701,45611945522.738525,71191555238.40332,84947079058.3711,126744287242.61133,277543151583.38086,149685602621.07812,87329058690.30466,53994691567.29785,62897845506.83594,174901924481.04492,40093450555.785645,71357241564.16406,85319283899.04785,106896500000.0,166425449714.9248,102049582222.97754,248637491146.9453,49631579972.281494,73826798002.28906,203195750865.12305,,60388293697.88867,41748079081.67969,27375475963.39453,49438393300.1709,68025908961.91406,56996045853.02734,115555399226.35938,100673618649.37695,61179176050.08984,337555753622.9844,86762282692.38281,198562543680.0,100609008282.53516,145851470758.25684,181647049604.9795,384196231317.72656,326975017365.1758,97086952086.00781,201438936865.7422,80073589535.73145,81447628356.15137,83943234564.29297,59336436501.71045,153362151789.4375,127291896145.74023,58927249431.08545,114255605771.83984,39937565901.3501,396549999716.45703,136180236567.13867,123381969702.75879,150817880054.3213,91488621131.85156,662353444286.1484,76358811913.85303,98243559232.0,79311807637.83008,136282255177.93945,135468714588.7168,162966949468.67285,197210921385.70312,213447195996.71875,163105172117.04297,89703081843.23828,76331276260.37598,123824488963.11328,69930400000.0,48653646835.32715,54188451759.15527,198541333333.22754,34612383414.001465,80831690141.81836,76073030874.08691,71941308675.90381,103427172353.25977,218485277735.2295,85546300594.04688,96779876788.21875,87437761853.99023,196128262939.98438,217808728502.26172,66116057562.41992,235827015240.9668,272380763635.34766,352547852033.0039
2018-01-18,705314229204.4062,183997810721.17578,102215479817.73828,101009207711.09375,90001530079.65088,44554237151.363525,27297179798.919678,100159596018.96338,63652154885.990234,663822259199.8594,74948422138.33008,210979017532.47656,249673467388.1621,49789799166.50391,43725915706.147705,71970855406.70166,86453694553.21875,129853544351.9585,282454376703.38086,151184608401.53125,87334213490.89703,53678483131.46094,63644457972.65625,170784147198.11914,39872002367.39795,72143777815.35645,85186338146.66748,107364023269.65332,168055479920.17285,102459831416.37305,248938443627.36328,49370259110.89966,73450467931.88672,204182494520.78613,,60604075326.11133,41993824269.84766,27666328140.95105,47866426799.31641,68435606278.56445,57160649127.44141,113918640096.0586,101621607326.16406,61415499196.71094,338443921185.5625,84604693346.1914,200854808779.76953,101381003039.96582,147579009174.50977,185192409206.04102,381831377515.4531,329517417621.88477,98375557764.04688,202174107520.0,79794515664.37598,81675451854.04541,84614353447.35938,59781778836.74072,154969865846.96094,127905172445.4961,59621790637.10547,114628129093.54688,40358766862.67505,394050293151.59375,136886376053.71094,124934945786.74316,150115724378.05176,93359148865.18555,667707006012.9141,76920311281.48242,97950160549.32227,79722881024.0,138282958673.64844,136228704066.45117,164069095149.3086,199085556057.1875,212692966321.1289,163695003829.47852,91967971683.84766,75473500000.0,123723335520.19922,70423352349.85352,49035289331.05469,54616805240.84473,198919313156.00098,35475501881.71387,81541415354.5459,76600980847.40869,73040067594.76465,108010827904.0,222758711205.68848,85771884758.14062,97591626885.09375,86640642718.99512,198264312888.3828,218187088245.1797,65218748899.22656,239654281260.67676,282048049144.1133,354852349453.9043
2018-01-19,702325797725.4492,184068383938.35156,102998008651.65186,101936477142.86719,90015290519.71436,44633847664.84863,27447005358.703613,100645835553.00732,63335241942.69922,673082232740.6719,72101813325.97412,205546624591.32422,251665754876.1621,50307978000.12207,43844287012.670654,71336702154.63867,87254922989.69531,130462784775.15723,279546929833.63477,151009393182.53906,87488944077.83861,55220374338.106445,63843552520.50781,174485992830.95508,39211476678.02051,72216383079.04102,84955906055.23682,109292539108.27637,168218470504.60156,102023945927.62695,247960362416.20898,49971300594.09961,73937478349.71094,202775479679.55078,,59702413859.77734,42079545786.48828,27488980455.16626,47630629950.25635,68563798253.17383,57448702764.64844,109008354386.98047,101409560107.41016,61234782120.22266,338051826595.10156,83444448000.0,200884968951.53906,101068377819.32715,142769679450.1875,186110018400.5713,383208740888.16797,332965720619.2969,97602390611.98438,203212013940.26367,79412630608.26855,81798854739.90918,84647277572.90625,61106097130.45117,156351931547.60156,127759155870.36621,59485607716.72363,116517308834.77344,40534905340.27002,400067343895.4922,136058868053.71094,126452227062.98828,148856693623.04688,93008420933.33301,670235045312.6172,76424575534.88818,99021505968.0,81354705703.77344,140845580037.52734,137070128384.0,164606403913.1338,199192671885.51562,212787247278.35938,163881272085.04297,92860543050.32422,75796561019.89746,124192304463.32812,70171142950.43945,49057097830.200195,53923592277.46582,201781078571.75684,36080144354.8584,82525005061.27295,75293100512.0,72898497792.0,106204598351.11816,227339386940.91797,85966991616.0,97019055525.89062,86594656988.31543,199121979876.01562,217514450484.09766,65425824686.38672,240704912567.0332,281778769259.46094,354043765772.9004
2018-01-22,697174657939.2461,184721162641.41406,102389378799.479,101690467474.7539,89767588600.15869,44409485994.38379,27257751597.839355,101377860944.94873,64169462909.32031,665474137278.3281,72287623581.97412,201708452035.9336,252382979587.8379,49731903249.938965,44664984101.47705,70543367000.0,88728595010.3711,130861951413.30566,279337379432.3965,152313712085.77344,87844822066.82686,55166164945.73047,63768894438.47656,176399303808.20898,39833822348.387695,72434194254.08203,85305990000.0,108727617324.8291,167892473790.62402,102677774160.7461,246963482437.68164,49513985584.65967,74144094800.91797,201496361337.23535,,59463513611.33203,41685213729.34375,27113002754.265747,47237640198.97461,68631660531.73828,57358171382.32422,104098068677.90234,101422026755.67188,59997576225.64453,339771753221.5781,84923840585.44922,202684607685.15234,101253405469.56934,140208750375.68848,186860799684.9795,382039280672.58984,329225193088.9453,97958291316.9961,203860691018.08594,79104189583.35547,79026979248.0,84021742373.51953,62699966144.0,156615180790.96094,128474644886.74805,59499223930.74365,114974028381.22656,40979079996.51489,399956729643.7461,136334704053.71094,126916341276.24512,147573444595.3369,94311111028.14844,669194081280.0,76110947899.92334,98688100224.0,82899343366.2832,142290527851.0547,136880131014.5664,165460564976.2119,197585848320.0,214201425672.3086,169422625382.86914,93719635968.0,75540337280.27344,124109544582.32812,69976257049.56055,48642744665.52734,53717588240.84473,200863154844.86426,36052451881.71387,82548147379.09131,76492990560.0,73828216877.18994,107030559904.75586,226790081470.45898,86180388578.88281,96047852937.23438,86671301821.99023,198830699776.41406,218817677125.41016,66124687365.87109,240142073856.0,281401773312.0,352426567565.40234
2018-01-23,697174657939.2461,187314671165.64844,103502305748.34814,101740922605.2461,92790419920.34912,44040370406.04053,27394435760.864258,103125112544.0,65017657486.0293,686466969797.2969,72956541637.66992,203543306343.45703,253897122334.70312,50370216000.0,45359422878.443115,71191555238.40332,88809463744.0,132332548049.72705,282938944520.3965,152741999451.6172,88711300761.82039,55382993324.865234,63876736000.0,176773648640.0,40165991718.02051,73341739278.08203,85797884550.47607,110237320297.24121,169277994801.54883,103177774840.64941,248994868629.89062,49559718486.41235,73915342280.22656,201496361337.23535,,59918195488.0,41913810253.984375,27254880523.495605,47276936550.598145,68857883468.26172,57144189637.20703,106716888277.28906,101322245986.95117,60247798238.35547,347732671722.2656,85771584000.0,205992301029.88477,101438422962.38672,141345968099.73926,191073518659.8369,381909375896.16797,332176689855.52734,97884659917.02734,204163410287.1289,78169057535.67773,80859076474.01514,83570952356.90625,62699966144.0,158420324608.0,128182611736.48828,60016728379.27637,114707950444.51562,41162878320.0,411570517227.7461,136213335540.2832,127380455489.50195,147767142379.1504,95430081637.92578,683321523230.457,75878251200.0,113380181366.23145,82874424643.88672,145637386316.1211,137748693376.0,166796925942.44238,197210921385.70312,211703043243.58984,168413693056.0,93853524226.6289,76420398300.1709,124891148339.92969,70297247650.14648,47617766003.41797,54584104445.06836,204912802303.93652,36269385645.1416,83153732161.63623,76816956845.00879,76067997696.0,108936631953.38574,226231470794.31152,86210865885.11719,96301519312.875,87161835774.66016,201630213517.9922,229537848458.8203,66383528808.515625,241305252865.54688,283529119326.8086,356792993472.0
2018-01-24,696978037184.0,185709174221.41016,106075950976.0,101684153364.5664,92574837359.61914,45212852292.76758,26661078440.216064,102991530792.0,65758671273.30078,705310137644.0625,73023430608.0,202255904764.47656,255092476587.5664,50499038500.24414,45659294647.40918,73051535829.38232,88644728091.52344,133845154634.69434,283043719721.0156,153715374427.6172,88401839587.93723,55780513551.67383,63868438547.85156,177605527806.95508,39803277168.0,73257035445.12305,86161262394.28711,110675617324.8291,171967533758.62402,103536741662.23145,247113958677.89062,49834105390.86328,74011272754.28906,202757202776.3369,,59879660534.55664,42028112876.50391,27290348543.06067,47159040000.0,68478339493.65234,55687466146.97266,111299820496.67188,101397083942.62305,60470217216.0,351998323639.2969,86682488273.4375,206303966365.42383,102229564465.57422,144757648983.2256,191448909302.04102,372917752704.0,335654221994.8242,98792814848.0,205547274516.17188,77894884415.46289,80555309396.03027,83287310242.45312,62928498373.225586,157893826121.28125,129445671264.87012,60724890994.36182,114189091362.77344,41446231269.05493,420065165188.0508,136809142310.4248,127576810979.0039,150139932971.1914,95546988824.88867,688154602940.9141,76854547660.44727,111526446243.57031,83883414315.66016,147607203503.4668,139404393613.1328,167031130717.09668,198121448996.78906,209911741020.71875,170059021198.60938,94299801397.67578,75974796600.3418,124155517339.5,70515062075.80566,48457374502.56348,54492548204.22363,201349115267.08008,36135532822.5708,82937729347.81787,77500893806.1914,74922750102.47607,100876666784.25195,229043177205.68848,86223062389.53516,96040598058.98438,87851650972.98535,202358419940.01562,226258741378.16406,66694135906.64453,243706671313.9336,286383523084.65234,357763300058.30273
2018-01-25,686203855798.957,186926525201.41406,109866862541.56543,101633688608.90625,90859296839.90479,46573505990.04053,26387712119.56787,102270186069.92676,66392490048.63086,701811384411.3281,73900455243.13916,202261908220.0664,256925407828.4336,51817636000.0,45572489424.0,72644156036.34033,87611359680.0,134454403072.0,283200892513.8574,155447980696.6953,89278643623.96465,56650836914.106445,63934805506.83594,179352459777.4629,40303442116.81641,73511146944.0,86413860000.0,110334718811.03516,172252786712.7744,104229039010.04492,247828684943.37305,49866772249.546875,75081224064.0,202099373672.56152,,59517459018.387695,41765223385.00781,27198128277.60974,46883946799.31641,68141528734.13086,60353920000.0,108026293917.89453,101758816589.2461,61804731081.86719,350729914296.5469,88547526829.10156,207912580450.57617,102465633175.45996,144028439085.09375,191365487391.4287,369825257678.4844,339102524992.2363,98179194880.0,206282461667.39258,81400393200.4834,80507842847.8789,83836872635.70703,63836770699.09766,157959631259.1172,128788579966.25977,60901932946.89453,114401951682.09766,41545788816.0,415773588756.2539,137918000000.0,127648214213.25684,148420871189.5752,95797507866.07422,687559750142.7656,76298111782.88818,116914280896.0,84867494768.74512,146965007616.0,139892961235.69922,166163189811.11523,198014333168.46094,209016098900.41016,171409439406.17383,93719635968.0,75907959320.06836,125819878297.61719,69964790600.58594,48064833996.58203,54142673638.73291,200269200187.5703,35793979408.569336,83458449155.63672,78472810970.08691,73589450076.86572,100622524767.74805,227870082000.0,82046657385.85938,95641977888.79688,88817386403.01465,202277504000.0,228192572936.65625,67168669774.677734,246520836241.9336,285037103116.65234,358005899838.9961
2018-01-26,676334117888.0,202011210496.0,109814696163.82715,101715695040.0,91051950000.0,46768922398.72705,26532281521.728516,102083176509.03662,66709395880.66992,714128999774.9531,74212615112.3042,207146848432.67578,255889409822.70312,51552760083.55713,44870160631.40918,72426616002.31934,86594472146.3711,134307344209.76855,282257935692.1113,154980764866.92188,87066014331.5266,56590603234.75879,61255298082.03125,175109890306.08984,39967453871.39795,72240584833.60254,87632517000.0,109789281188.96484,171763783869.24805,104664924498.79102,245853752454.0996,50023564766.37598,75988842320.91797,202483104992.89844,,60827565120.944336,41662353204.83984,27559920288.276123,45547773399.6582,67490527974.609375,61711882362.79297,105603891403.23047,102232806169.37695,60219995203.28906,352755793005.0547,88926512273.4375,206706127557.15234,103811847471.94922,144210738095.70996,201792987551.4287,375516482688.0,338108934825.8789,98056472759.01953,206628419476.17188,80142132815.78516,80460383542.10596,85313334178.45312,62489012629.225586,158899811227.1172,128255614453.87793,60752128617.447266,115559412022.25781,41545788816.0,415331165504.0,139810230919.4336,125024203234.25293,148880902216.18652,95346577414.51855,692392829853.2227,78336706847.6294,120688429576.85938,84954691289.7168,147039104604.70312,140761523597.1328,166163189811.11523,199781830476.46875,207814039173.53906,166644186076.34766,94232861524.45703,75685162719.72656,127052046288.82031,66422414425.65918,48686361663.81836,53903973795.77637,202267025358.3369,35364728467.7124,84152748118.36377,77512895269.91309,72158947008.35449,100686060271.87402,228102840000.0,81583283250.04688,95098392864.79688,88848045506.00977,203523527992.3828,229075423028.09766,67729488512.0,247233767184.38672,288133873152.0,358369753241.8008
2018-01-29,669098930096.6953,214361240832.0,109710356774.78271,102396954803.66016,91790457279.96826,46783395029.61621,26350913000.0,104840305827.08057,67529629014.69922,722937528861.2812,74138292144.0,205281921769.6289,257005085952.0,52852540416.56494,45288400696.59082,71749992602.06299,87690738461.82812,134706510847.91699,284392667955.26953,155973611501.14844,85400100828.93874,56501764531.46094,60898589917.96875,175941769473.04492,39914001262.19385,72506794901.7539,87907266596.1914,110743797027.58789,172375033537.37598,105126456064.0,244631143765.0547,50317552486.44141,76453716669.25781,204840323624.56152,,60534719465.44336,42102406310.99219,27460603383.728394,44879686699.8291,67236660000.0,62137104000.0,104883712062.26562,106174436787.86914,60428515314.84375,352895420470.0469,89441812760.74219,208344886473.19336,105177208514.19531,145365330826.16895,206881596809.95898,376426054043.78906,339044066708.4668,97160583485.97656,208487990127.1289,80881421584.26855,82368417105.8335,88638547200.0,63285947136.0,159943411565.4375,130175765280.87012,61228774033.8291,115546105080.35547,41836801610.94507,417543315520.0,142612734107.42188,126166627744.75098,149994662053.22266,96014623943.7041,707412494272.6172,79520405713.85303,121893145432.92578,84481340104.97168,149891961159.70898,142960067544.60156,167224006473.98145,208887192727.92188,206682703651.28125,170167674720.43555,95058484505.52344,75930244079.58984,126941707212.5625,65975319125.36621,48162966003.41797,53439646445.06836,200485175022.09082,35387804354.8584,84627183290.5459,77692880608.0,71810306129.74658,102083848287.4961,232087655823.48633,81821063918.5586,96221793066.98438,88970681917.99023,205093203398.78906,225249792755.01562,68290307249.322266,246821020704.77344,291122927124.53906,358167591898.8047
2018-01-30,650892940165.1016,210691514301.64844,108580036610.95557,101532768722.7539,90478575000.0,46008979514.808105,25691153918.48755,104824268515.91211,67054270266.640625,719854289268.9844,73915317568.6084,204042639631.32422,254614347046.3789,51451438916.68701,45106900234.147705,70436997763.65967,85372400882.23828,134307344209.76855,281537618677.7461,154182590257.39062,82692343102.19713,56671915025.73047,61205526027.34375,174818734977.67188,39746005683.010254,71320936624.31543,87561611697.14355,109497078216.55273,173964304437.67676,100626528193.76855,240022920122.73633,49317994938.62329,75737953730.74219,203597759088.67383,,59417270491.27832,41393747492.16797,27191035432.492676,43582813399.6582,66995364227.7832,61700910764.64844,105407474318.50781,109791744221.04883,59538839404.265625,349841746733.96875,89890619589.84375,202553903380.23047,102306131133.75195,144288870201.8789,206381081257.3877,372657863844.21094,337612150890.35156,96510147817.99219,206412193783.56445,79657429104.26855,82245014219.96973,87757224005.51953,61944050127.83838,157395531885.92188,129299654689.74023,60711274780.3418,114322130331.1289,38482504848.0,415043575200.40625,141007366567.13867,124631492255.24902,147186049027.70996,94645127921.77734,693731220284.9141,78660453744.0,123137854784.0,84082726080.0,148885433092.4121,140435815300.11523,164881937705.55762,204655880622.32812,204632133291.58984,167948028338.26172,92603926016.0,75117020339.96582,125056656954.3164,65298942950.43945,47955791500.85449,53236915481.68945,201727081454.21777,35258568118.28613,83311879180.90869,77752878772.17383,72928077647.02295,100931123809.25977,216818736706.0547,82485629209.6289,94489569232.875,88357511553.33984,200368003868.39844,228276654661.41016,67263577864.80664,245507749463.80664,293896548971.46094,353922481305.2988
2018-01-31,656162040404.4062,205028144862.82422,108962607737.21729,100983970520.67969,90423533239.7461,46081353712.84863,25890922000.0,102398427486.99268,67767315499.98047,744545960338.125,73387617122.02588,216874631232.0,255411249881.6211,51722105749.938965,44736006283.329346,71208543297.68066,84587644182.84766,134370367146.69434,281563817473.8574,153364958842.15625,84946226539.22333,56437018380.865234,62026796575.19531,175900182654.7461,39528376370.4082,70824812195.83594,87495142201.9043,110120437622.07031,171071015591.2256,103331612174.97754,235903722735.79102,49246129950.73242,75199290607.54688,201149183823.32617,,59941314108.22266,41690925590.32031,27169753103.161743,43582813399.6582,66281525468.26172,62024625235.35156,105145593190.38672,108020509482.29492,59469329165.15625,351650762074.1094,89278906341.79688,204313318324.23047,102076441286.64355,142153310104.04004,205338331241.3877,370500952852.5469,337962833707.06055,96485607139.03516,205201316707.39258,79035638832.64453,82112116576.0,89469216704.61328,61920610351.67676,157489541275.1172,126744325633.74023,60370812284.3418,114854296354.77344,37119344417.08008,416702687712.40625,138739994310.4248,124720749702.75879,147137622161.86523,94711933848.88867,697077168000.0,78523870730.59424,125333888369.78516,84082726080.0,151762985502.88477,138047263629.1328,165102362637.3086,203102614970.97656,204608558556.71875,167994604283.9121,93920464099.84766,75250703399.6582,126086540354.91797,65608471475.21973,48795400000.0,52308270759.15527,202051050523.8164,34797008118.28613,86193215461.99951,77440904796.45215,73428861630.34424,100731445742.61426,226091807470.45898,82729512781.95312,93134234112.0,87851650972.98535,200303273585.59375,226973428020.09766,66176453021.35547,244907380538.12695,290207350863.03516,349960347239.2031
2018-02-01,657341704935.6523,198023911218.58984,107380163488.0,101028130791.32031,91336341760.2539,46132018964.55542,25909321559.783936,98850496480.0,68983688035.31055,741313909248.0,73543697056.6084,212332603996.47656,255012798464.0,50396268499.87793,44728116267.70459,70321395102.31934,84078446299.32422,130630856625.76855,280908987457.8574,152372112207.9297,83161689663.61424,56632764053.19141,61661790958.984375,175401045634.5078,39620008998.62256,71393541888.0,85709256302.85645,110354202972.41211,167444214706.9248,100382949154.04492,236242287101.15918,48788818443.31421,74468766536.22656,198481327542.98926,,60357466911.055664,40822247460.16797,27332913201.722534,43032623250.427246,64886517265.86914,61009582872.55859,105145593190.38672,103779517524.58984,58551850219.51172,349327837888.625,88481033170.89844,200412439139.3086,101444801825.16406,141667170171.95215,198956706235.0205,357403331527.2422,338313494228.4668,95871987171.03516,205028329554.52148,78257181408.32227,77403723246.04541,89717407419.09375,60848264063.353516,162190441115.1172,124313111223.61816,60411666121.447266,113590400779.83984,36767064540.51489,416370878711.89844,136505721026.85547,124774298723.75488,143263666485.5957,94361212288.0,704810084191.0742,80233663127.6294,118430167306.67773,84294487701.83008,147286110270.88477,139404393613.1328,165212580358.6543,196086140582.8125,203052967718.05078,166147482570.52148,89201007257.52344,74638000000.0,125967004497.70312,64519390600.58594,49187944665.52734,53498506879.57764,207936559072.30957,34446221532.2876,86463218979.27246,77632882443.82617,74166296544.53174,98707374240.0,219034583205.68848,80790677920.60547,86408276299.78125,87269139711.33008,201856763334.78906,229075423028.09766,64304187211.74219,245282625430.25977,285333317153.1914,353760758400.0
2018-02-02,652741067264.0,203775500544.0,108162692321.91357,100914582684.79297,90515271839.90479,46233343946.17163,25922464961.94458,98027636475.08057,68247339229.32031,757930619114.1094,73974778211.44336,212964270336.0,258519213498.91797,49788354750.183105,45075334151.033936,69809494561.34033,84655039364.60938,132122458236.46289,283096117313.2383,153111886695.3047,82919280247.05482,57218503040.0,60550166547.85156,172614268672.0,39830003472.60205,71599249877.7539,84752055000.0,109117218811.03516,169114988672.0,100459867821.20898,233138782810.31836,47730461950.67432,74727030063.08203,200911625905.12305,,59201488863.055664,41067992648.33594,26779585918.047363,42757530049.74365,65497300784.91211,60584361235.35156,104032596316.32812,103093480725.70508,58690865394.84375,334900112214.0703,89760960000.0,200321958624.0,101247016449.36719,140373688235.56348,197371721755.5918,361275453478.65234,340417546538.11523,95871987171.03516,204768848825.21484,76729641183.89258,77726472597.86377,89904812160.0,60854125125.063965,161616930760.79688,124700060160.87012,62427203474.36182,112645810909.22656,36675166839.45996,424821274220.5586,135948526919.4336,124774298723.75488,143844759837.03613,95246368523.85156,696259259584.6172,78650334482.59424,116914280896.0,83733939996.11328,146347507584.0,139105823360.0,165198811026.6914,196032582668.64844,201662346076.71875,162980993280.0,87136945548.76172,73724520339.96582,126380792755.08984,64083761749.26758,48195680831.90918,52053220518.31055,210744313734.89062,34284676236.572266,84901047784.54541,76600980847.40869,73625371494.92139,98952437777.38574,216930456000.0,80272442772.92969,86241574459.38281,87744347036.31543,200206184334.40625,228150540092.7539,65468960538.41992,245132533198.83984,283152123379.34766,344178884468.1035
2018-02-05,625609083046.4922,199364775424.0,107119318332.17285,98479713568.90625,89015320880.12695,45082576527.57568,25567613157.62329,99822975548.08789,67175438888.66992,719572087559.5312,71224788690.83496,206148218575.32422,247999953194.2168,49875196416.44287,44002111407.624756,68006023613.40332,80870525227.39062,137458619281.76855,269122047169.85742,147018549839.9297,79907216147.02245,58965174051.836914,60010946082.03125,172031958015.16406,38386777198.19385,69142829489.91797,84490599302.85645,106312101486.20605,166547696539.52637,96549672555.16406,220047651266.42285,45855479517.22705,74859852109.71094,195703823784.56152,,59070479428.72168,40016430322.15234,26758305485.7063,42364536550.598145,63461351886.1084,60474628509.765625,101348304355.36719,101534293205.70508,56967114340.93359,326936202181.91406,85608687726.5625,191092577881.3828,99179848455.09082,137066174256.52441,193325846601.95898,354934545973.1367,330218760960.0,94853375777.01172,201741656134.78516,75407730799.62402,76786694331.96973,88291591837.54688,59406751359.51514,157357916653.4375,123101152483.37402,61719040859.27637,111847566948.8711,35993586624.0,413517186288.6094,134332132000.0,122168141958.00781,141084573677.36816,91254806757.92578,673357937410.4688,78933612052.07666,116469739904.0,82998989744.74512,140172507264.0,135821571283.69922,163352700982.44238,195389866163.53125,197961903921.1289,159767939886.17383,84738167449.52344,73858203399.6582,122739436024.38281,63659590600.58594,48228391500.85449,50905489445.06836,204156869929.66113,33440020591.430664,83589598765.99951,76145021347.54785,71413060707.01758,97137129745.38574,214872869029.1748,78400674731.07031,83994757466.10938,86410702370.34473,192082712859.98438,220793557564.7539,63450020983.19336,220255311227.5166,278439653491.34766,336699377459.60156
2018-02-06,608818678552.3477,185091675396.70312,100719981742.60742,94802177517.2461,85588831320.19043,43193580693.191895,24616090201.080322,95104867089.06592,65376512593.33984,698456197873.5,66705881904.0,192510074880.0,234372698872.32422,46682188249.816895,42076625492.29541,66481029697.680664,76500441750.84766,125693862218.61133,252960827187.26953,139231550031.9297,76369086939.20766,55122496906.75879,57323147534.17969,161883060738.5078,36206665196.387695,66250786752.0,79283610302.85645,102279742080.68848,156197056035.09766,92947171520.0,209157180922.31836,43529713344.863525,70321777714.28906,187992615689.01074,,57914501380.72168,38119050390.32031,25899938437.25061,40360280198.97461,61440483493.65234,56601005529.296875,97027253264.10547,96482521834.29492,55688206545.19922,307143776722.3203,81187128312.01172,179580964975.07812,94222446177.18945,130468535160.52148,183607424726.6123,337860870944.58984,312246673492.93945,90619392379.95312,189719312961.6504,73512985360.53711,72676340399.8789,83246788836.29297,55838129264.16162,150898884864.0,115610391889.74023,59431132470.552734,106512620070.96875,34507894951.21509,395023644559.3906,125510893689.5752,115652743234.25293,133506151515.50293,85509630816.59277,646069703488.6172,76803966790.88818,110112802361.76855,77829462029.45752,126217002771.8789,128465929255.39844,154907465164.46094,182963740952.71875,189806789934.35938,151044571982.60938,81034010749.3711,69413341529.84619,114169373886.02344,61550214425.65918,47257936166.381836,50408471277.46582,194815654943.7539,32096882822.5708,79072803360.0,72029398116.73047,68716874755.43262,93143457614.86621,197564987558.71582,74553500921.02344,81624729194.50781,81934578590.3252,186418942747.98438,207845260617.73828,59619204494.677734,213538834164.09668,262928889707.46094,317414375973.69727
